10270                                                                                      106.16-48.70 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10271                                                                                      106.36-48.22 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10272                                                                                      107.78-48.47 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10273                                                                                      109.22-48.69 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10274                                                                                      109.40-48.72 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10275                                                                                      109.72-47.74 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10276                                                                                      110.02-46.76 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10277                                                                                      110.32-45.78 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10278                                                                                      110.61-44.80 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10279                                                                                      110.88-43.82 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10280                                                                                      111.15-42.84 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10281                                                                                      111.41-41.86 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10282                                                                                      111.66-40.88 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10283                                                                                      111.78-40.39 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10284                                                                                      112.99-40.55 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10285                                                                                      114.21-40.70 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10286                                                                                      115.43-40.82 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10287                                                                                      116.65-40.93 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10288                                                                                      117.89-41.02 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10289                                                                                      119.12-41.09 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10290                                                                                      120.36-41.14 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10291                                                                                      121.60-41.18 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10292                                                                                      122.84-41.19 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10293                                                                                      124.08-41.19 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10294                                                                                      124.85-41.17 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10295                                                                                      124.81-40.17 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10296                                                                                      124.78-39.17 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10297                                                                                      124.75-38.42 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10298                                                                                      123.58-38.44 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10299                                                                                      122.41-38.44 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10300                                                                                      122.41-38.44 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10301                                                                                      122.43-37.44 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10302                                                                                      122.44-36.44 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10303                                                                                      122.46-35.44 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10304                                                                                      122.47-34.44 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10305                                                                                      122.48-33.44 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10306                                                                                      122.50-32.44 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10307                                                                                      122.51-31.44 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10308                                                                                      122.52-30.44 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10309                                                                                      122.53-29.44 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10310                                                                                      122.54-29.19 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10311                                                                                      123.50-29.19 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10312                                                                                      124.46-29.18 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10313                                                                                      125.42-29.15 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10314                                                                                      126.37-29.10 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10315                                                                                      127.33-29.05 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10316                                                                                      128.29-28.97 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10317                                                                                      129.24-28.89 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10318                                                                                      130.19-28.78 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10319                                                                                      131.14-28.67 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10320                                                                                      132.08-28.54 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10321                                                                                      132.43-28.48 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10322                                                                                      132.63-29.47 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10323                                                                                      132.83-30.45 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10324                                                                                      133.04-31.44 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10325                                                                                      133.24-32.42 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10326                                                                                      133.46-33.41 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10327                                                                                      134.50-33.24 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10328                                                                                      135.53-33.06 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10329                                                                                      136.55-32.86 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10330                                                                                      137.44-32.67 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10331                                                                                      137.74-33.64 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10332                                                                                      138.05-34.61 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10333                                                                                      138.36-35.58 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10334                                                                                      138.68-36.54 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10335                                                                                      139.01-37.51 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10336                                                                                      139.34-38.47 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10337                                                                                      139.69-39.43 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10338                                                                                      140.04-40.40 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10339                                                                                      140.41-41.36 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10340                                                                                      140.79-42.32 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10341                                                                                      141.18-43.28 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10342                                                                                      141.58-44.23 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10343                                                                                      141.99-45.19 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10344                                                                                      142.42-46.14 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10345                                                                                      142.86-47.10 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10346                                                                                      143.32-48.05 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10347                                                                                      143.80-49.00 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10348                                                                                      144.29-49.94 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10349                                                                                      144.33-50.02 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10350                                                                                      145.77-49.69 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10351                                                                                      147.19-49.34 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10352                                                                                      148.59-48.97 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10353                                                                                      149.96-48.58 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10354                                                                                      151.31-48.17 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10355                                                                                      151.95-49.07 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10356                                                                                      152.63-49.97 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10357                                                                                      153.32-50.87 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10358                                                                                      154.05-51.76 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10359                                                                                      154.80-52.65 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10360                                                                                      155.59-53.53 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10361                                                                                      156.41-54.41 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10362                                                                                      157.19-55.20 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10363                                                                                      155.65-55.69 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10364                                                                                      154.07-56.16 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10365                                                                                      152.45-56.60 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10366                                                                                      150.80-57.02 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10367                                                                                      149.11-57.42 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10368                                                                                      147.38-57.80 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10369                                                                                      145.61-58.15 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10370                                                                                      143.81-58.48 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10371                                                                                      141.98-58.78 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10372                                                                                      140.12-59.05 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10373                                                                                      138.23-59.29 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10374                                                                                      136.31-59.51 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10375                                                                                      134.37-59.70 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10376                                                                                      132.41-59.86 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10377                                                                                      130.43-59.98 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10378                                                                                      128.44-60.08 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10379                                                                                      126.44-60.15 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10380                                                                                      124.43-60.18 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10381                                                                                      122.42-60.19 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10382                                                                                      120.42-60.16 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10383                                                                                      118.41-60.11 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10384                                                                                      116.42-60.02 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10385                                                                                      114.43-59.90 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10386                                                                                      112.47-59.75 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10387                                                                                      110.52-59.57 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10388                                                                                      110.13-60.56 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10389                                                                                      109.71-61.54 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10390                                                                                      109.27-62.51 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10391                                                                                      108.79-63.49 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10392                                                                                      108.29-64.46 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10393                                                                                      107.74-65.44 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10394                                                                                      107.16-66.41 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10395                                                                                      106.52-67.38 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10396                                                                                      105.83-68.34 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10397                                                                                      103.27-68.06 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10398                                                                                      100.77-67.74 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10399                                                                                       98.34-67.39 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10400                                                                                       95.98-67.00 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10401                                                                                       93.70-66.58 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10402                                                                                       93.70-66.58 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10403                                                                                       91.49-66.14 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10404                                                                                       89.36-65.66 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10405                                                                                       88.32-65.41 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10406                                                                                       89.51-64.54 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10407                                                                                       90.61-63.67 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10408                                                                                       91.66-62.79 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10409                                                                                       89.75-62.31 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10410                                                                                       87.91-61.81 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10411                                                                                       86.12-61.29 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10412                                                                                       84.39-60.75 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10413                                                                                       82.72-60.19 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10414                                                                                       81.11-59.60 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10415                                                                                       79.55-59.00 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10416                                                                                       78.04-58.39 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10417                                                                                       76.58-57.75 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10418                                                                                       75.18-57.10 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10419                                                                                       73.82-56.44 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10420                                                                                       72.50-55.76 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10421                                                                                       71.23-55.07 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10422                                                                                       70.01-54.37 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10423                                                                                       68.82-53.66 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10424                                                                                       67.67-52.94 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10425                                                                                       67.39-52.75 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10426                                                                                       30.27-21.09 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10427                                                                                       29.83-20.20 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10428                                                                                       29.38-19.32 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10429                                                                                       28.93-18.44 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10430                                                                                       28.49-17.56 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10431                                                                                       28.04-16.67 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10432                                                                                       27.60-15.79 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10433                                                                                       27.16-14.91 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10434                                                                                       26.72-14.03 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10435                                                                                       26.27-13.16 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10436                                                                                       25.83-12.28 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10437                                                                                       25.39-11.40 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10438                                                                                       24.95-10.52 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10439                                                                                       24.50 -9.65 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10440                                                                                       24.06 -8.78 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10441                                                                                       23.61 -7.90 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10442                                                                                       23.17 -7.03 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10443                                                                                       22.27 -7.48 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10444                                                                                       21.37 -7.94 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10445                                                                                       20.47 -8.39 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10446                                                                                       19.59 -8.82 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10447                                                                                       19.16 -7.96 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10448                                                                                       18.72 -7.10 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10449                                                                                       18.28 -6.25 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10450                                                                                       17.83 -5.39 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10451                                                                                       17.39 -4.54 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10452                                                                                       16.94 -3.69 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10453                                                                                       16.49 -2.84 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10454                                                                                       16.03 -1.99 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10455                                                                                       15.57 -1.15 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10456                                                                                       15.46 -0.94 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10457                                                                                       14.99 -0.10 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10458                                                                                       14.52  0.74 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10459                                                                                       14.05  1.58 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10460                                                                                       13.58  2.42 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10461                                                                                       13.09  3.25 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10462                                                                                       12.61  4.08 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10463                                                                                       12.12  4.91 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10464                                                                                       11.62  5.73 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10465                                                                                       11.12  6.55 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10466                                                                                       10.74  7.17 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10467                                                                                        9.88  6.64 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10468                                                                                        9.03  6.11 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10469                                                                                        8.17  5.58 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10470                                                                                        7.32  5.05 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10471                                                                                        6.47  4.52 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10472                                                                                        5.62  3.99 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10473                                                                                        4.77  3.46 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10474                                                                                        3.93  2.92 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10475                                                                                        3.08  2.39 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10476                                                                                        2.24  1.85 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10477                                                                                        1.39  1.32 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10478                                                                                        0.55  0.78 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10479                                                                                      359.70  0.25 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10480                                                                                      358.86 -0.29 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10481                                                                                      359.32 -1.02 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10482                                                                                      359.77 -1.76 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10483                                                                                        0.22 -2.50 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10484                                                                                        0.44 -2.87 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10485                                                                                      359.58 -3.38 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10486                                                                                      358.72 -3.89 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10487                                                                                      357.86 -4.40 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10488                                                                                      356.99 -4.91 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10489                                                                                      356.13 -5.41 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10490                                                                                      355.26 -5.92 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10491                                                                                      354.39 -6.42 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10492                                                                                      354.79 -7.11 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10493                                                                                      355.19 -7.81 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10494                                                                                      355.58 -8.51 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10495                                                                                      355.96 -9.21 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
10496                                                                                      356.34 -9.92 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
